CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
CUST00769,Male,0,20,111.53,Month-to-month,Mailed check,2277.26,Yes
CUST00770,Male,0,1,105.98,Two year,Bank transfer,100.05,No
CUST00771,Male,1,63,23.5,One year,Credit card,1456.54,No
CUST00772,Male,0,67,98.74,Month-to-month,Mailed check,6649.42,No
CUST00773,Female,0,4,61.13,Month-to-month,Mailed check,266.08,Yes
CUST00774,Female,0,58,107.37,Two year,Mailed check,6246.15,Yes
CUST00775,Male,0,25,83.8,Month-to-month,Electronic check,2134.31,Yes
CUST00776,Male,0,47,103.36,Month-to-month,Credit card,4876.86,Yes
CUST00777,Female,1,38,69.94,Month-to-month,Mailed check,2636.1,No
CUST00778,Female,0,15,73.5,Month-to-month,Electronic check,1121.89,No
CUST00779,Male,0,63,34.44,Month-to-month,Credit card,2150.3,No
CUST00780,Male,0,21,98.4,One year,Mailed check,2092.32,Yes
CUST00781,Male,0,57,61.94,Two year,Bank transfer,3542.55,No
CUST00782,Female,0,53,70.01,One year,Electronic check,3668.27,No
CUST00783,Female,0,46,98.51,Two year,Electronic check,4532.74,No
CUST00784,Female,0,14,79.88,Month-to-month,Mailed check,1102.65,Yes
CUST00785,Male,0,17,40.11,One year,Mailed check,664.73,No
CUST00786,Male,0,39,79.02,Month-to-month,Electronic check,3092.01,Yes
CUST00787,Female,0,9,60.76,One year,Bank transfer,529.07,No
CUST00788,Female,0,6,66.95,Two year,Bank transfer,429.39,No
CUST00789,Male,0,23,22.83,Month-to-month,Credit card,482.17,Yes
CUST00790,Female,0,59,41.0,Month-to-month,Mailed check,2435.04,No
CUST00791,Female,0,46,48.1,Month-to-month,Bank transfer,2243.52,Yes
CUST00792,Male,0,38,91.3,Month-to-month,Credit card,3486.68,No
CUST00793,Female,0,14,21.15,Month-to-month,Bank transfer,295.82,Yes
CUST00794,Male,1,62,60.88,One year,Mailed check,3819.59,No
CUST00795,Male,0,35,112.4,Two year,Credit card,3913.99,No
CUST00796,Male,0,19,31.19,Month-to-month,Credit card,544.53,Yes
CUST00797,Male,0,30,71.64,Month-to-month,Credit card,2142.4,No
CUST00798,Male,0,25,98.65,Month-to-month,Bank transfer,2419.55,Yes
CUST00799,Male,0,40,114.25,Two year,Mailed check,4615.39,No
CUST00800,Male,0,14,94.68,Month-to-month,Credit card,1296.51,Yes
CUST00801,Female,1,26,92.06,Month-to-month,Electronic check,2422.45,No
CUST00802,Male,0,22,102.65,Month-to-month,Mailed check,2285.76,Yes
CUST00803,Male,0,48,64.62,Month-to-month,Electronic check,3073.53,Yes
CUST00804,Female,0,51,100.58,Month-to-month,Electronic check,5141.7,No
CUST00805,Female,1,3,20.8,Two year,Credit card,17.21,No
CUST00806,Female,0,42,112.46,Month-to-month,Credit card,4721.68,Yes
CUST00807,Male,1,19,64.33,One year,Bank transfer,1173.73,No
CUST00808,Female,0,28,75.34,Month-to-month,Bank transfer,2151.63,No
CUST00809,Male,1,45,45.49,One year,Bank transfer,2094.66,No
CUST00810,Male,0,71,94.25,One year,Mailed check,6663.98,Yes
CUST00811,Male,1,63,27.66,Month-to-month,Bank transfer,1713.39,No
CUST00812,Male,0,19,107.26,Month-to-month,Electronic check,2063.31,Yes
CUST00813,Female,1,47,102.81,Month-to-month,Bank transfer,4807.41,No
CUST00814,Female,0,14,41.61,One year,Credit card,622.05,No
CUST00815,Male,0,38,100.93,Month-to-month,Bank transfer,3842.73,Yes
CUST00816,Male,0,53,98.64,Two year,Mailed check,5213.0,Yes
CUST00817,Male,0,61,83.22,Month-to-month,Mailed check,5109.69,Yes
CUST00818,Female,0,36,57.35,One year,Electronic check,2063.94,No
CUST00819,Male,0,40,47.15,One year,Mailed check,1927.16,No
CUST00820,Male,0,30,43.18,One year,Bank transfer,1338.2,No
CUST00821,Female,0,9,51.86,Month-to-month,Credit card,433.28,Yes
CUST00822,Female,1,64,110.36,Month-to-month,Mailed check,7013.27,Yes
CUST00823,Male,0,33,27.76,One year,Electronic check,964.47,No
CUST00824,Female,1,52,102.89,Month-to-month,Bank transfer,5390.89,Yes
CUST00825,Female,0,14,54.89,Month-to-month,Electronic check,724.0,Yes
CUST00826,Male,0,53,72.16,Month-to-month,Mailed check,3857.78,Yes
CUST00827,Female,0,59,99.45,Month-to-month,Mailed check,5863.33,Yes
CUST00828,Male,0,41,108.44,Month-to-month,Electronic check,4421.94,No
CUST00829,Female,0,68,54.48,Month-to-month,Bank transfer,3742.51,No
CUST00830,Male,0,68,66.18,Month-to-month,Mailed check,4469.91,Yes
CUST00831,Male,0,8,61.45,One year,Credit card,536.33,Yes
CUST00832,Male,0,2,21.33,One year,Mailed check,13.22,Yes
CUST00833,Female,1,41,49.59,One year,Bank transfer,2044.56,No
CUST00834,Male,1,55,65.92,Two year,Mailed check,3597.91,No
CUST00835,Female,0,16,61.11,Month-to-month,Electronic check,982.33,No
CUST00836,Male,0,62,92.19,Month-to-month,Mailed check,5734.18,Yes
CUST00837,Male,0,48,58.48,Month-to-month,Mailed check,2776.06,Yes
CUST00838,Female,0,30,68.94,Month-to-month,Bank transfer,2070.29,Yes
CUST00839,Male,0,12,62.96,Two year,Electronic check,752.43,No
CUST00840,Male,0,35,94.06,Month-to-month,Bank transfer,3249.2,No
CUST00841,Female,0,11,106.3,Month-to-month,Mailed check,1201.13,Yes
CUST00842,Male,1,64,73.19,Month-to-month,Credit card,4667.73,No
CUST00843,Male,0,50,98.94,Month-to-month,Mailed check,4954.46,Yes
CUST00844,Male,0,21,49.68,One year,Bank transfer,1044.76,No
CUST00845,Male,0,69,74.14,Month-to-month,Credit card,5116.99,No
CUST00846,Female,0,48,54.52,Two year,Bank transfer,2577.68,No
CUST00847,Female,0,20,61.42,Month-to-month,Bank transfer,1220.75,Yes
CUST00848,Male,1,67,93.24,Month-to-month,Electronic check,6242.32,Yes
CUST00849,Female,0,44,108.17,Two year,Credit card,4782.84,No
CUST00850,Male,1,33,32.15,Month-to-month,Mailed check,1094.95,Yes
CUST00851,Female,0,61,83.46,Two year,Bank transfer,5095.56,No
CUST00852,Male,0,9,78.21,Two year,Mailed check,662.57,No
CUST00853,Male,0,68,31.84,One year,Electronic check,2138.8,No
CUST00854,Male,0,35,41.19,One year,Electronic check,1408.14,No
CUST00855,Male,1,65,51.1,Month-to-month,Credit card,3283.96,Yes
CUST00856,Male,1,8,36.69,Two year,Electronic check,280.11,No
CUST00857,Male,0,45,44.37,Month-to-month,Electronic check,1969.59,Yes
CUST00858,Female,0,47,46.76,One year,Mailed check,2169.55,No
CUST00859,Male,0,40,53.57,Two year,Electronic check,2098.27,No
CUST00860,Female,1,54,94.94,Two year,Electronic check,5078.53,Yes
CUST00861,Male,0,46,77.19,One year,Bank transfer,3511.02,No
CUST00862,Female,0,47,118.62,Month-to-month,Electronic check,5542.36,Yes
CUST00863,Female,0,15,61.47,Two year,Bank transfer,915.15,No
CUST00864,Female,0,19,95.39,One year,Electronic check,1813.46,No
CUST00865,Male,0,26,107.15,Two year,Electronic check,2749.96,No
CUST00866,Male,0,52,87.9,One year,Credit card,4563.28,No
CUST00867,Female,1,22,61.19,Month-to-month,Credit card,1330.35,No
CUST00868,Male,0,21,95.36,Month-to-month,Bank transfer,1970.9,No
CUST00869,Female,0,51,40.37,Month-to-month,Electronic check,2009.55,No
CUST00870,Male,1,38,52.76,One year,Mailed check,2001.58,No
CUST00871,Female,0,20,74.67,Month-to-month,Credit card,1511.97,No
CUST00872,Female,1,29,77.54,Month-to-month,Mailed check,2221.29,No
CUST00873,Male,0,51,22.21,Month-to-month,Credit card,1095.89,No
CUST00874,Female,0,4,114.51,One year,Credit card,496.74,Yes
CUST00875,Male,1,55,89.66,Month-to-month,Electronic check,4908.8,Yes
CUST00876,Female,0,71,69.57,Month-to-month,Credit card,4911.83,No
CUST00877,Female,0,28,113.31,Month-to-month,Mailed check,3208.39,Yes
CUST00878,Male,0,4,63.91,Month-to-month,Credit card,287.35,No
CUST00879,Male,0,22,118.04,Month-to-month,Bank transfer,2591.71,Yes
CUST00880,Male,0,45,71.23,Month-to-month,Electronic check,3204.27,Yes
CUST00881,Female,0,67,31.43,Month-to-month,Electronic check,2077.58,No
CUST00882,Male,1,66,96.48,Two year,Bank transfer,6325.51,No
CUST00883,Female,0,34,87.89,Two year,Bank transfer,2995.6,Yes
CUST00884,Female,0,55,97.3,Month-to-month,Bank transfer,5311.33,Yes
CUST00885,Male,0,1,115.14,Two year,Credit card,110.07,No
CUST00886,Male,0,38,97.65,Month-to-month,Electronic check,3754.75,Yes
CUST00887,Female,0,6,81.13,One year,Bank transfer,532.06,No
CUST00888,Female,1,25,105.73,One year,Credit card,2617.18,No
CUST00889,Male,0,17,87.32,Month-to-month,Bank transfer,1496.85,Yes
CUST00890,Male,0,61,60.81,Month-to-month,Mailed check,3706.82,No
CUST00891,Male,0,12,108.56,Month-to-month,Mailed check,1340.29,Yes
CUST00892,Male,0,6,42.19,Month-to-month,Electronic check,230.28,Yes
CUST00893,Male,0,27,91.46,One year,Credit card,2419.79,Yes
CUST00894,Female,0,8,108.16,Month-to-month,Mailed check,831.54,Yes
CUST00895,Female,1,65,93.13,Month-to-month,Mailed check,6038.4,No
CUST00896,Female,0,57,89.73,Month-to-month,Credit card,5096.18,Yes
CUST00897,Female,0,40,95.26,Month-to-month,Bank transfer,3839.54,Yes
CUST00898,Male,0,14,66.51,Month-to-month,Credit card,949.2,No
CUST00899,Male,0,35,107.42,Month-to-month,Bank transfer,3739.66,Yes
CUST00900,Male,0,48,40.34,Two year,Mailed check,1932.09,No
CUST00901,Female,0,56,32.74,Month-to-month,Mailed check,1793.0,Yes
CUST00902,Female,0,49,48.55,Month-to-month,Mailed check,2418.76,No
CUST00903,Male,0,13,73.16,One year,Electronic check,994.62,No
CUST00904,Male,0,61,71.06,Month-to-month,Electronic check,4382.64,No
CUST00905,Female,0,49,102.06,One year,Electronic check,5037.8,No
CUST00906,Female,1,46,60.46,One year,Credit card,2748.56,No
CUST00907,Male,1,62,68.43,Month-to-month,Mailed check,4197.28,Yes
CUST00908,Male,0,8,21.34,Month-to-month,Mailed check,178.68,Yes
CUST00909,Female,1,43,60.97,Month-to-month,Credit card,2662.97,No
CUST00910,Male,0,20,84.78,Month-to-month,Electronic check,1663.34,No
CUST00911,Male,0,39,21.55,Month-to-month,Credit card,791.15,No
CUST00912,Male,0,49,48.09,Month-to-month,Electronic check,2386.96,No
CUST00913,Female,0,64,40.8,Month-to-month,Mailed check,2568.88,No
CUST00914,Female,0,62,24.2,Month-to-month,Bank transfer,1491.77,Yes
CUST00915,Female,1,54,67.93,One year,Electronic check,3686.11,No
CUST00916,Female,0,9,38.17,Month-to-month,Mailed check,317.21,Yes
CUST00917,Female,0,37,94.31,Month-to-month,Mailed check,3447.87,Yes
CUST00918,Female,0,49,104.79,Month-to-month,Bank transfer,5161.71,Yes
CUST00919,Female,1,41,74.56,Two year,Mailed check,3069.98,No
CUST00920,Male,0,17,118.17,Month-to-month,Mailed check,2057.74,No
CUST00921,Male,0,21,65.05,Two year,Electronic check,1350.48,No
CUST00922,Male,0,51,71.34,Month-to-month,Electronic check,3594.52,Yes
CUST00923,Male,0,59,118.92,One year,Bank transfer,7039.72,Yes
CUST00924,Male,1,39,43.15,Month-to-month,Bank transfer,1685.02,No
CUST00925,Male,1,55,114.25,Month-to-month,Mailed check,6255.07,Yes
CUST00926,Male,0,41,24.28,Month-to-month,Electronic check,1023.65,Yes
CUST00927,Female,1,39,64.64,Month-to-month,Bank transfer,2491.34,No
CUST00928,Female,0,13,27.0,Month-to-month,Bank transfer,327.07,No
CUST00929,Male,1,64,92.92,Month-to-month,Credit card,5906.13,No
CUST00930,Male,0,11,80.84,One year,Bank transfer,879.18,No
CUST00931,Female,0,19,90.66,Two year,Mailed check,1714.43,No
CUST00932,Male,0,11,57.45,Month-to-month,Electronic check,633.41,Yes
CUST00933,Male,0,46,56.95,Month-to-month,Bank transfer,2640.6,Yes
CUST00934,Female,0,45,24.53,Month-to-month,Credit card,1144.46,Yes
CUST00935,Male,0,1,54.99,One year,Electronic check,18.76,Yes
CUST00936,Female,0,40,112.93,Month-to-month,Bank transfer,4472.63,Yes
CUST00937,Male,0,19,57.92,Two year,Credit card,1052.33,No
CUST00938,Female,0,61,103.14,Month-to-month,Bank transfer,6255.9,Yes
CUST00939,Female,0,12,104.23,Month-to-month,Electronic check,1266.55,Yes
CUST00940,Female,1,61,57.32,One year,Electronic check,3519.27,No
CUST00941,Male,0,33,83.2,One year,Electronic check,2774.25,No
CUST00942,Female,0,45,29.54,Month-to-month,Mailed check,1303.67,No
CUST00943,Male,0,69,30.37,Month-to-month,Bank transfer,2076.12,No
CUST00944,Male,1,8,24.87,Two year,Mailed check,197.27,No
CUST00945,Male,0,25,78.1,Month-to-month,Electronic check,1908.82,No
CUST00946,Male,0,46,62.61,Two year,Credit card,2891.17,No
CUST00947,Female,1,30,74.8,Month-to-month,Bank transfer,2292.37,No
CUST00948,Female,1,47,72.11,One year,Mailed check,3375.25,No
CUST00949,Male,0,49,55.02,One year,Bank transfer,2721.26,No
CUST00950,Male,0,47,87.75,Month-to-month,Credit card,4124.25,Yes
CUST00951,Female,0,18,95.85,Two year,Mailed check,1688.08,Yes
CUST00952,Male,1,66,21.46,Month-to-month,Electronic check,1424.58,No
CUST00953,Female,0,68,40.72,Month-to-month,Mailed check,2748.95,Yes
CUST00954,Male,0,33,91.32,Month-to-month,Bank transfer,2967.0,No
CUST00955,Male,1,36,58.66,Month-to-month,Bank transfer,2125.25,Yes
CUST00956,Female,0,19,86.25,One year,Bank transfer,1674.64,No
CUST00957,Male,0,28,54.7,Month-to-month,Bank transfer,1516.08,No
CUST00958,Female,0,40,59.08,Month-to-month,Electronic check,2352.23,Yes
CUST00959,Male,0,15,35.87,Month-to-month,Mailed check,577.15,Yes
CUST00960,Male,0,41,45.82,Month-to-month,Electronic check,1909.98,Yes
CUST00961,Male,0,39,80.54,Month-to-month,Electronic check,3162.56,Yes
CUST00962,Female,0,2,63.32,One year,Electronic check,101.52,Yes
CUST00963,Male,0,63,97.43,Two year,Bank transfer,6179.11,No
CUST00964,Male,1,29,105.26,One year,Bank transfer,3017.98,No
CUST00965,Male,0,66,74.16,Month-to-month,Bank transfer,4907.24,No
CUST00966,Male,1,51,95.83,Month-to-month,Mailed check,4840.21,No
CUST00967,Female,0,10,50.69,Month-to-month,Credit card,521.27,Yes
CUST00968,Female,1,14,61.5,Month-to-month,Bank transfer,838.71,Yes
CUST00969,Male,0,51,91.28,Month-to-month,Mailed check,4650.25,No
CUST00970,Female,0,39,58.62,Month-to-month,Bank transfer,2270.71,Yes
CUST00971,Male,0,28,78.85,Month-to-month,Bank transfer,2175.08,No
CUST00972,Male,1,3,38.54,Two year,Electronic check,127.82,No
CUST00973,Male,0,70,79.98,Month-to-month,Electronic check,5636.8,No
CUST00974,Female,0,27,106.15,Month-to-month,Electronic check,2911.96,Yes
CUST00975,Female,0,2,106.86,Month-to-month,Mailed check,182.95,Yes
CUST00976,Female,1,38,92.43,Month-to-month,Credit card,3534.08,Yes
CUST00977,Female,0,3,94.58,Two year,Credit card,300.17,No
CUST00978,Female,0,16,75.79,Month-to-month,Mailed check,1196.98,Yes
CUST00979,Female,0,40,78.47,Month-to-month,Bank transfer,3090.71,No
CUST00980,Female,1,2,33.37,Month-to-month,Mailed check,85.72,No
CUST00981,Female,0,41,64.39,Month-to-month,Bank transfer,2684.54,No
CUST00982,Female,0,12,65.08,Month-to-month,Mailed check,794.17,No
CUST00983,Male,0,35,115.85,One year,Mailed check,4048.28,No
CUST00984,Female,0,65,63.11,One year,Mailed check,4104.67,No
CUST00985,Female,0,55,74.93,One year,Credit card,4091.11,No
CUST00986,Female,0,45,73.33,Month-to-month,Electronic check,3324.9,No
CUST00987,Female,0,62,83.68,One year,Mailed check,5212.8,Yes
CUST00988,Female,0,49,94.82,Month-to-month,Credit card,4610.73,Yes
CUST00989,Female,0,25,42.5,Month-to-month,Electronic check,1100.3,No
CUST00990,Female,0,23,72.87,One year,Electronic check,1652.93,No
CUST00991,Female,0,24,102.59,Month-to-month,Mailed check,2510.39,Yes
CUST00992,Female,0,38,66.31,Month-to-month,Bank transfer,2508.07,Yes
CUST00993,Female,0,28,47.85,One year,Bank transfer,1307.59,No
CUST00994,Female,0,21,85.47,Month-to-month,Bank transfer,1780.04,Yes
CUST00995,Male,0,54,102.38,Month-to-month,Mailed check,5522.54,No
CUST00996,Male,0,18,26.31,Month-to-month,Bank transfer,430.51,Yes
CUST00997,Female,0,36,97.68,Two year,Credit card,3524.3,No
CUST00998,Female,0,45,102.16,Two year,Credit card,4606.96,Yes
CUST00999,Male,1,53,66.15,Two year,Credit card,3529.84,No
